ScrapeTimestamp,IndexCode,SYMBOL,NAME,LDCP,CURRENT,CHANGE,CHANGE (%),IDX WTG (%),IDX POINT,VOLUME,FREEFLOAT (M),MARKET CAP (M)
2026-07-07 06:31:40,KMIALLSHR,UDPL,United Distributors Pakistan Limited,126.02,125.50,-0.52,-0.41%,0.03%,-0.09,"5,509",35,"4,427"
2026-07-07 06:31:40,KMIALLSHR,UNITY,Unity Foods Limited,10.75,10.69,-0.06,-0.56%,0.09%,-0.37,"1,010,086","1,194","12,764"
2026-07-07 06:31:40,KMIALLSHR,UPFL,Unilever Pakistan Foods Limited,"25,443.93","25,550.00",106.07,0.42%,1.20%,3.49,8,6,"162,752"
2026-07-07 06:31:40,KMIALLSHR,WAFI,Wafi Energy Pakistan Limited,197.40,196.00,-1.4,-0.71%,0.31%,-1.55,"18,008",214,"41,949"
2026-07-07 06:31:40,KMIALLSHR,WAHDAT,Wahdat Poultry Farm Limited,19.04,18.70,-0.34,-1.79%,0.05%,-0.59,"580,862",335,"6,269"
2026-07-07 06:31:40,KMIALLSHR,WAHN,Wah Noble Chemicals Limited,308.54,309.00,0.46,0.15%,0.02%,0.02,"2,769",9,"2,781"
2026-07-07 06:31:40,KMIALLSHR,WASL,Wasl Mobility Modaraba,5.57,5.60,0.03,0.54%,0.01%,0.02,"74,064",161,900
2026-07-07 06:31:40,KMIALLSHR,WAVES,Waves Corporation Limited,11.37,11.60,0.23,2.02%,0.02%,0.33,"5,910,849",281,"3,264"
2026-07-07 06:31:40,ALLSHR,WAVESAPP,Waves Home Appliances Limited,9.00,9.14,0.14,1.56%,0.01%,0.14,"3,353,676",268,"2,448"
2026-07-07 06:31:40,ALLSHR,WTL,Worldcall Telecom Limited,1.26,1.26,0.0,0.00%,0.03%,0.0,"8,920,575","4,982","6,278"
2026-07-07 06:31:40,ALLSHR,YOUW,Yousaf Weaving Mills Limited,5.81,5.80,-0.01,-0.17%,0.00%,-0.01,"218,152",172,"1,000"
2026-07-07 06:31:40,KMIALLSHR,ZAHID,Zahidjee Textile Mills Limited,72.62,79.88,7.26,10.00%,0.11%,7.19,"43,309",191,"15,291"
2026-07-07 06:31:40,KMIALLSHR,ZAL,Zarea Limited,44.84,44.57,-0.27,-0.60%,0.09%,-0.37,"654,461",263,"11,700"
2026-07-07 06:31:40,KMIALLSHR,ZIL,ZIL Limited,383.80,389.00,5.2,1.36%,0.02%,0.16,"1,962",6,"2,382"
2026-07-07 06:31:40,KMIALLSHR,ZTL,Zephyr Textiles Limited,20.59,21.50,0.91,4.42%,0.01%,0.28,"272,763",59,"1,278"
2026-07-07 10:06:03,KMIALLSHR,AASMNC,Al-Abid Silk Mills Limited,3.49,3.49,0.34,10.79%,0.00%,0.0,0,13,47
2026-07-07 10:06:03,KSE100PR,ABL,Allied Bank Limited,189.82,189.25,-0.57,-0.30%,0.41%,-0.69,"63,040",115,"21,671"
2026-07-07 10:06:03,KMIALLSHR,ABOT,Abbott Laboratories (Pakistan) Limited,"1,002.39",997.00,-5.39,-0.54%,0.73%,-2.79,"16,940",98,"97,607"
2026-07-07 10:06:03,KMIALLSHR,ACPL,Attock Cement Pakistan Limited,228.22,232.00,3.78,1.66%,0.24%,2.74,"286,590",137,"31,883"
2026-07-07 10:06:03,KMIALLSHR,ADAMS,Adam Sugar Mills Limited,70.93,69.74,-1.19,-1.68%,0.01%,-0.11,"7,956",17,"1,206"
2026-07-07 10:06:03,ALLSHR,AGHA,Agha Steel Ind.Ltd,8.10,8.30,0.2,2.47%,0.02%,0.64,"10,833,858",605,"5,020"
2026-07-07 10:06:03,KMIALLSHR,AGIL,Agriauto Industries Limited,166.96,166.00,-0.96,-0.57%,0.04%,-0.18,"3,437",36,"5,976"
2026-07-07 10:06:03,KMIALLSHR,AGP,AGP Limited,217.93,214.17,-3.76,-1.72%,0.45%,-5.56,"810,603",280,"59,968"
2026-07-07 10:06:03,ALLSHR,AGSML,Abdullah Shah Ghazi Sugar Mills Limited,9.80,9.76,-0.04,-0.41%,0.00%,-0.02,"176,648",79,774
2026-07-07 10:06:03,KMIALLSHR,AGTL,Al-Ghazi Tractors Limited,399.19,399.99,0.8,0.20%,0.17%,0.24,"27,007",58,"23,185"
2026-07-07 10:06:03,PSXDIV20,AHCL,Arif Habib Corporation Limited,16.41,16.19,-0.22,-1.34%,4.09%,-48.24,"2,908,791","5,870","95,036"
2026-07-07 10:06:03,KMIALLSHR,AHTM,Ahmad Hassan Textile Mills Limited,90.53,99.48,8.95,9.89%,0.01%,0.4,"2,387",8,843
2026-07-07 10:06:03,ALLSHR,AICL,Adamjee Insurance Company Limited,83.85,83.87,0.02,0.02%,0.14%,0.04,"393,344",350,"29,355"
2026-07-07 10:06:03,KMIALLSHR,AIRLINK,Air Link Communication Limited,156.97,155.00,-1.97,-1.26%,0.46%,-4.11,"990,676",395,"61,267"
2026-07-07 10:06:03,ALLSHR,AKBL,Askari Bank Limited,116.11,115.00,-1.11,-0.96%,0.80%,-8.55,"2,361,560","1,449","166,669"
2026-07-07 10:06:03,ALLSHR,AKDSL,AKD Securities Limited,41.67,41.30,-0.37,-0.89%,0.11%,-1.1,"199,765",558,"23,039"
2026-07-07 10:06:03,KMIALLSHR,AKGL,Al-Khair Gadoon Limited,53.08,53.08,0.0,0.00%,0.00%,0.0,1,10,531
2026-07-07 10:06:03,ALLSHR,ALAC,Askari Life Assurance Company Limited,24.70,24.35,-0.35,-1.42%,0.02%,-0.28,"211,195",150,"3,657"
2026-07-07 10:06:03,KMIALLSHR,ALNRS,Al-Noor Sugar Mills Limited,130.03,132.33,2.3,1.77%,0.02%,0.25,"1,188",20,"2,709"
2026-07-07 10:06:03,ALLSHR,ALTN,Altern Energy Limited,8.39,8.35,-0.04,-0.48%,0.01%,-0.08,"917,421",363,"3,034"
2026-07-07 10:06:03,ALLSHR,AMTEXNC,Amtex Limited,4.63,4.54,-0.09,-1.94%,0.01%,-0.12,"744,869",259,"1,178"
2026-07-07 10:06:03,KMIALLSHR,ANL,Azgard Nine Limited,11.31,11.09,-0.22,-1.94%,0.04%,-0.56,"624,189",485,"5,383"
2026-07-07 10:06:03,ALLSHR,ANSM,Ansari Sugar Mills Limited,34.43,37.35,2.92,8.48%,0.01%,0.87,"2,336,279",56,"2,097"
2026-07-07 10:06:03,KMIALLSHR,ANTM,AN Textile Mills Limited,49.85,54.79,4.94,9.91%,0.00%,0.25,"57,774",10,529
2026-07-07 10:06:03,PSXDIV20,APL,Attock Petroleum Limited,557.40,555.99,-1.41,-0.25%,2.71%,-5.96,"15,894",113,"62,921"
2026-07-07 10:06:03,KMIALLSHR,ARCTM,Arctic Textile Mills Limited,44.71,44.70,-0.01,-0.02%,0.00%,0.0,"56,903",13,589
2026-07-07 10:06:03,KMIALLSHR,ARPL,Archroma Pakistan Limited,400.43,396.00,-4.43,-1.11%,0.10%,-0.81,"3,280",35,"13,687"
2026-07-07 10:06:03,ALLSHR,ARUJNC,Aruj Industries Limited,11.54,11.20,-0.34,-2.95%,0.00%,-0.02,"356,901",10,117
2026-07-07 10:06:03,KMIALLSHR,ASCNC,Al Shaheer Corporation Limited,14.88,14.59,-0.29,-1.95%,0.04%,-0.57,"1,662,268",375,"5,470"
2026-07-07 10:06:03,KMIALLSHR,ASHT,Ashfaq Textile Mills Limited,35.50,34.81,-0.69,-1.94%,0.01%,-0.17,112,47,"1,621"
2026-07-07 10:06:03,ACI,ASL,Aisha Steel Mills Limited,13.40,13.35,-0.05,-0.37%,0.73%,-0.69,"1,665,702",420,"5,607"
2026-07-07 10:06:03,ALLSHR,ASTL,Amreli Steels Limited,16.71,17.15,0.44,2.63%,0.03%,0.79,"3,447,737",337,"5,780"
2026-07-07 10:06:03,KMIALLSHR,ASTM,Asim Textile Mills Limited,25.43,27.97,2.54,9.99%,0.00%,0.2,"175,365",15,425
2026-07-07 10:06:03,KMIALLSHR,ATBA,Atlas Battery Limited,218.83,218.26,-0.57,-0.26%,0.06%,-0.11,"11,117",35,"7,643"
2026-07-07 10:06:03,KSE100PR,ATLHXD,Atlas Honda Limited,"1,675.58","1,711.00",35.42,2.11%,0.40%,4.64,"27,542",12,"21,231"
2026-07-07 10:06:03,MII30,ATRL,Attock Refinery Limited,875.66,881.10,5.44,0.62%,1.24%,1.79,"565,959",43,"37,576"
2026-07-07 10:06:03,KMIALLSHR,AVN,Avanceon Limited,36.10,35.70,-0.4,-1.11%,0.11%,-0.91,"344,677",430,"15,339"
2026-07-07 10:06:03,KMIALLSHR,AWTX,Allawasaya Tex. & Finishing Mills Ltd,"1,552.05","1,552.05",0.0,0.00%,0.01%,0.0,0,1,"1,242"
2026-07-07 10:06:03,JSGBKTI,BAFL,Bank Alfalah Limited,62.13,61.76,-0.37,-0.60%,13.30%,-64.73,"10,983,408","3,023","186,705"
2026-07-07 10:06:03,KMIALLSHR,BAFS,Baba Farid Sugar Mills Limited,324.09,356.50,32.41,10.00%,0.03%,1.62,"5,856",9,"3,369"
2026-07-07 10:06:03,JSGBKTI,BAHL,Bank AL Habib Limited,175.77,180.77,5.0,2.85%,11.37%,255.54,"2,300,843",883,"159,649"
2026-07-07 10:06:03,ALLSHR,BAPL,Bawany Air Products Limited,33.64,36.00,2.36,7.02%,0.00%,0.09,"199,968",8,270
2026-07-07 10:06:03,KMIALLSHR,BATA,Bata Pakistan Limited,998.58,998.00,-0.58,-0.06%,0.06%,-0.02,351,8,"7,545"
2026-07-07 10:06:03,KMIALLSHR,BBFL,Big Bird Foods Limited,45.05,45.04,-0.01,-0.02%,0.10%,-0.02,"3,970,661",299,"13,463"
2026-07-07 10:06:03,KMIALLSHR,BCL,Bolan Castings Limited,78.04,78.98,0.94,1.21%,0.01%,0.06,"10,824",11,906
2026-07-07 10:06:03,KMIALLSHR,BECO,Beco Steel Limited,5.64,5.59,-0.05,-0.89%,0.05%,-0.33,"2,935,061","1,250","6,985"
2026-07-07 10:06:03,KMIALLSHR,BERG,Berger Paints Pakistan Limited,114.29,114.50,0.21,0.18%,0.02%,0.03,"95,686",25,"2,811"
2026-07-07 10:06:03,KMIALLSHR,BFAGRO,Barkat Frisian Agro Limited,37.86,37.75,-0.11,-0.29%,0.09%,-0.18,"424,545",310,"11,702"
2026-07-07 10:06:03,KMIALLSHR,BFBIO,BF Biosciences Limited,142.91,142.00,-0.91,-0.64%,0.09%,-0.42,"190,472",88,"12,543"
2026-07-07 10:06:03,KMIALLSHR,BFMOD,B.F. Modaraba,22.25,22.40,0.15,0.67%,0.00%,0.01,"6,701",8,168
2026-07-07 10:06:03,ALLSHR,BGL,Baluchistan Glass Limited,12.05,12.34,0.29,2.41%,0.04%,0.98,"1,964,358",639,"7,879"
2026-07-07 10:06:03,KMIALLSHR,BHAT,Bhanero Textile Mills Limited,894.29,894.29,0.0,0.00%,0.02%,0.0,1,3,"2,720"
2026-07-07 10:06:03,KMIALLSHR,BIFO,Biafo Industries Limited,133.27,131.99,-1.28,-0.96%,0.05%,-0.31,"83,575",46,"6,122"
2026-07-07 10:06:03,KMIALLSHR,BIPL,BankIslami Pakistan Limited,28.42,29.13,0.71,2.50%,0.24%,4.15,"4,810,360","1,109","32,297"
2026-07-07 10:06:03,KMIALLSHR,BLUEX,Blue-Ex Limited,7.87,8.28,0.41,5.21%,0.02%,0.62,"11,451,016",284,"2,354"
2026-07-07 10:06:03,ALLSHR,BML,Bank Makramah Limited,58.72,60.80,2.08,3.54%,0.29%,11.05,"1,098,274","1,000","60,800"
2026-07-07 10:06:03,KMIALLSHR,BNL,Bunnys Limited,7.15,7.12,-0.03,-0.42%,0.04%,-0.11,"1,005,911",668,"4,757"
2026-07-07 10:06:03,KMIALLSHR,BNWM,Bannu Woollen Mills Limited,68.99,68.00,-0.99,-1.43%,0.00%,-0.05,"20,391",10,646
2026-07-07 10:06:03,JSGBKTI,BOP,The Bank of Punjab,37.13,37.42,0.29,0.78%,11.39%,71.74,"56,511,156","4,275","159,960"
2026-07-07 10:06:03,KMIALLSHR,BPL,Burshane LPG (Pakistan) Limited,55.48,53.50,-1.98,-3.57%,0.01%,-0.24,"98,163",22,"1,203"
2026-07-07 10:06:03,KMIALLSHR,BTL,Blessed Textiles Limited,"1,101.84","1,100.00",-1.84,-0.17%,0.05%,-0.06,27,6,"7,075"
2026-07-07 10:06:03,KMIALLSHR,BUXL,Buxly Paints Limited,230.31,224.00,-6.31,-2.74%,0.00%,-0.05,"8,350",1,323
2026-07-07 10:06:03,KSE100PR,BWCL,Bestway Cement Limited,510.20,510.49,0.29,0.06%,0.57%,0.18,"20,105",60,"30,438"
2026-07-07 10:06:03,KMIALLSHR,BWHL,Baluchistan Wheels Limited,221.81,222.50,0.69,0.31%,0.02%,0.05,"16,100",13,"2,967"
2026-07-07 10:06:03,KMIALLSHR,CCM,Crescent Cotton Mills Limited,41.55,43.00,1.45,3.49%,0.01%,0.17,"36,166",23,974
2026-07-07 10:06:03,KMIALLSHR,CEPB,Century Paper & Board Mills Limited,33.54,33.49,-0.05,-0.15%,0.10%,-0.11,"3,132,463",402,"13,453"
2026-07-07 10:06:03,KMIALLSHR,CFL,Crescent Fibres Limited,59.79,61.20,1.41,2.36%,0.01%,0.09,"1,663",12,760
2026-07-07 10:06:03,KMIALLSHR,CHAS,Chashma Sugar Mills Limited,131.49,122.65,-8.84,-6.72%,0.03%,-1.34,"112,429",29,"3,519"
2026-07-07 10:06:03,ALLSHR,CHBL,Chenab Limited,10.48,10.95,0.47,4.49%,0.01%,0.29,"799,138",115,"1,259"
2026-07-07 10:06:03,MII30,CHCC,Cherat Cement Company Limited,340.15,336.32,-3.83,-1.13%,1.18%,-3.17,"89,043",107,"35,940"
2026-07-07 10:06:03,ALLSHR,CJPLNC,Crescent Jute Products Limited,13.90,15.29,1.39,10.00%,0.00%,0.18,"507,613",24,363
2026-07-07 10:06:03,KMIALLSHR,CLOV,Clover Pakistan Limited,8.30,8.25,-0.05,-0.60%,0.02%,-0.1,"902,118",389,"3,212"
2026-07-07 10:06:03,ALLSHR,CLVL,Cordoba Logistics & Ventures Limited,22.41,23.60,1.19,5.31%,0.01%,0.46,"599,032",72,"1,702"
2026-07-07 10:06:03,KMIALLSHR,CNERGY,Cnergyico PK Limited,8.50,8.51,0.01,0.12%,0.35%,0.29,"25,977,599","5,493","46,749"
2026-07-07 10:06:03,MII30,COLG,Colgate-Palmolive (Pakistan) Limited,"1,268.72","1,260.00",-8.72,-0.69%,1.01%,-1.64,"6,390",24,"30,589"
2026-07-07 10:06:03,KMIALLSHR,CPHL,Citi Pharma Ltd.,81.05,81.78,0.73,0.90%,0.14%,0.88,"3,230,431",228,"18,684"
2026-07-07 10:06:03,KMIALLSHR,CPPL,Cherat Packaging Limited,100.52,101.70,1.18,1.17%,0.04%,0.31,"38,349",49,"4,993"
2026-07-07 10:06:03,KMIALLSHR,CRTM,The Crescent Textile Mills Limited,76.31,76.50,0.19,0.25%,0.06%,0.1,"64,128",100,"7,650"
2026-07-07 10:06:03,ACI,CSAP,Crescent Steel & Allied Products Limited,110.35,110.00,-0.35,-0.32%,0.64%,-0.52,"992,820",45,"4,954"
2026-07-07 10:06:03,ALLSHR,CSIL,Crescent Star Insurance Limited,5.97,6.07,0.1,1.68%,0.00%,0.08,"2,426,755",149,902
2026-07-07 10:06:03,KMIALLSHR,DAAG,Data Agro Limited,91.21,92.48,1.27,1.39%,0.00%,0.03,"3,331",4,370
2026-07-07 10:06:03,KMIALLSHR,DADX,Dadex Eternit Limited,102.80,101.67,-1.13,-1.10%,0.01%,-0.06,"1,123",11,"1,094"
2026-07-07 10:06:03,KMIALLSHR,DBSLNC,Dadabhoy Sack Limited,7.00,7.00,0.0,0.00%,0.00%,0.0,0,4,28
2026-07-07 10:06:03,KMIALLSHR,DCL,Dewan Cement Limited,11.90,11.79,-0.11,-0.92%,0.04%,-0.28,"2,494,643",484,"5,708"
2026-07-07 10:06:03,KMIALLSHR,DCR,Dolmen City REIT,39.00,39.05,0.05,0.13%,0.65%,0.59,"327,424","2,224","86,835"
2026-07-07 10:06:03,ALLSHR,DFML,Dewan Farooque Motors Limited,20.52,20.25,-0.27,-1.32%,0.03%,-0.43,"1,205,504",300,"6,075"
2026-07-07 10:06:03,KMIALLSHR,DFSM,Dewan Farooque Spinning Mills Limited,32.87,29.58,-3.29,-10.01%,0.02%,-1.7,"6,191,314",98,"2,891"
2026-07-07 10:06:03,MII30,DGKC,D.G. Khan Cement Company Limited,233.98,233.25,-0.73,-0.31%,1.68%,-1.24,"3,264,312",219,"51,096"
2026-07-07 10:06:03,KMIALLSHR,DINT,Din Textile Mills Limited,79.76,82.28,2.52,3.16%,0.03%,0.7,232,52,"4,317"
2026-07-07 10:06:03,KMIALLSHR,DMC,D.M. Corporation Limited.,199.99,200.00,0.01,0.01%,0.00%,0.0,373,3,610
2026-07-07 10:06:03,KMIALLSHR,DNCC,Dandot Cement Company Limited,19.81,19.91,0.1,0.51%,0.05%,0.17,"235,034",316,"6,299"
2026-07-07 10:06:03,KMIALLSHR,DOL,Descon Oxychem Limited,32.85,32.49,-0.36,-1.10%,0.04%,-0.33,"70,869",175,"5,687"
2026-07-07 10:06:03,ALLSHR,DSIL,D.S. Industries Limited,10.05,10.18,0.13,1.29%,0.00%,0.06,"436,793",84,852
2026-07-07 10:06:03,KMIALLSHR,DSLNC,Dost Steels Limited,5.26,5.31,0.05,0.95%,0.02%,0.12,"1,152,621",445,"2,361"
2026-07-07 10:06:03,KMIALLSHR,DWSMNC,Dewan Sugar Mills Limited,8.41,8.05,-0.36,-4.28%,0.01%,-0.17,"671,562",92,737
2026-07-07 10:06:03,ALLSHR,DWTMNC,Dewan Textile Mills Limited,11.23,10.24,-0.99,-8.82%,0.00%,-0.24,"309,191",46,472
2026-07-07 10:06:03,KMIALLSHR,DYNO,Dynea Pakistan Limited,349.52,348.00,-1.52,-0.43%,0.05%,-0.15,"1,008",19,"6,568"
2026-07-07 10:06:03,KMIALLSHR,ECOP,Ecopack Limited,58.21,58.25,0.04,0.07%,0.02%,0.01,"308,862",48,"2,811"
2026-07-07 10:06:03,MII30,EFERT,Engro Fertilizers Limited,198.43,197.96,-0.47,-0.24%,3.92%,-2.18,"949,923",601,"118,951"
2026-07-07 10:06:03,KMIALLSHR,ELCM,Elahi Cotton Mills Limited,265.23,263.10,-2.13,-0.80%,0.00%,-0.01,273,1,342
2026-07-07 10:06:03,KMIALLSHR,ELSM,Ellcot Spinning Mills Limited,125.00,125.00,0.0,0.00%,0.01%,0.0,1,11,"1,369"
2026-07-07 10:06:03,KMIALLSHR,EMCO,Emco Industries Limited,49.57,54.53,4.96,10.01%,0.01%,0.92,"166,027",35,"1,909"
2026-07-07 10:06:03,MII30,ENGROH,Engro Holdings Limited,293.83,291.55,-2.28,-0.78%,9.25%,-16.99,"932,372",963,"280,875"
2026-07-07 10:06:03,KMIALLSHR,EPCL,Engro Polymer & Chemicals Limited,34.78,34.56,-0.22,-0.63%,0.23%,-1.06,"237,311",909,"31,412"
2026-07-07 10:06:03,ALLSHR,EPCLPS,Engro Poly(Pref),12.05,12.20,0.15,1.24%,0.02%,0.24,"212,064",300,"3,660"
2026-07-07 10:06:03,KMIALLSHR,EPQL,Engro Powergen Qadirpur Limited,26.01,25.84,-0.17,-0.65%,0.06%,-0.29,"485,203",324,"8,367"
2026-07-07 10:06:03,ALLSHR,ESBLNC,Escorts Investment Bank Limited,11.69,12.54,0.85,7.27%,0.01%,0.61,"211,392",136,"1,700"
2026-07-07 10:06:03,KMIALLSHR,EXIDE,Exide Pakistan Limited,541.26,540.88,-0.38,-0.07%,0.03%,-0.02,"6,659",8,"4,202"
2026-07-07 10:06:03,MII30,FABL,Faysal Bank Limited,104.18,103.80,-0.38,-0.36%,1.56%,-1.34,"2,113,450",455,"47,261"
2026-07-07 10:06:03,KMIALLSHR,FANM,First Al-Noor Modaraba,7.29,7.29,0.0,0.00%,0.00%,0.0,"141,309",23,168
2026-07-07 10:06:03,KMIALLSHR,FASM,Faisal Spinning Mills Limited,330.24,320.01,-10.23,-3.10%,0.02%,-0.54,"1,257",10,"3,200"
2026-07-07 10:06:03,MII30,FATIMA,Fatima Fertilizer Company Limited,165.92,164.80,-1.12,-0.67%,1.71%,-2.73,"531,023",315,"51,912"
2026-07-07 10:06:03,MII30,FCCL,Fauji Cement Company Limited,58.63,57.59,-1.04,-1.77%,1.63%,-6.91,"6,208,603",858,"49,441"
2026-07-07 10:06:03,KMIALLSHR,FCEPL,Frieslandcampina Engro Pakistan Limited,110.07,108.25,-1.82,-1.65%,0.62%,-7.36,"970,193",767,"82,984"
2026-07-07 10:06:03,KMIALLSHR,FCL,Fast Cables Limited,24.78,24.74,-0.04,-0.16%,0.12%,-0.14,"676,265",645,"15,947"
2026-07-07 10:06:03,ALLSHR,FCSC,First Capital Securities Corporation,5.05,5.04,-0.01,-0.20%,0.01%,-0.02,"1,022,531",317,"1,596"
2026-07-07 10:06:03,ALLSHR,FDPL,First Dawood Properties Limited,5.25,5.17,-0.08,-1.52%,0.00%,-0.06,"772,984",148,767
2026-07-07 10:06:03,KMIALLSHR,FECM,First Elite Capital Modaraba,18.22,18.00,-0.22,-1.21%,0.00%,-0.01,"13,405",11,204
2026-07-07 10:06:03,KMIALLSHR,FECTC,Fecto Cement Limited,121.42,121.45,0.03,0.03%,0.05%,0.01,"262,496",50,"6,092"
2026-07-07 10:06:03,KMIALLSHR,FEM,First Equity Modaraba,10.90,11.20,0.3,2.75%,0.00%,0.08,"50,867",52,587
2026-07-07 10:06:03,KMIALLSHR,FEROZ,Ferozsons Laboratories Limited,411.15,416.00,4.85,1.18%,0.13%,1.11,"10,529",43,"18,083"
2026-07-07 10:06:03,MII30,FFC,Fauji Fertilizer Company Limited,580.41,575.35,-5.06,-0.87%,15.00%,-30.98,"1,284,427",791,"455,368"
2026-07-07 10:06:03,ACI,FFL,Fauji Foods Limited,18.10,17.87,-0.23,-1.27%,1.51%,-4.9,"3,768,974",650,"11,612"
2026-07-07 10:06:03,KMIALLSHR,FFLM,First Fidelity Leasing Modaraba,21.63,19.47,-2.16,-9.99%,0.00%,-0.3,"9,902,807",26,514
2026-07-07 10:06:03,KMIALLSHR,FHAM,First Habib Modaraba,33.94,33.80,-0.14,-0.41%,0.03%,-0.08,"27,427",111,"3,746"
2026-07-07 10:06:03,KMIALLSHR,FIBLM,First IBL Modaraba,13.19,12.55,-0.64,-4.85%,0.00%,-0.07,"184,306",22,272
2026-07-07 10:06:03,KMIALLSHR,FILNC,Fateh Industries Limited,322.42,354.66,32.24,10.00%,0.01%,0.34,"2,749",2,709
2026-07-07 10:06:03,KMIALLSHR,FIMM,First Imrooz Modaraba,226.27,222.00,-4.27,-1.89%,0.00%,-0.07,25,3,666
2026-07-07 10:06:03,KMIALLSHR,FLYNG,Flying Cement Company Limited,46.74,47.75,1.01,2.16%,0.25%,3.7,"214,734",695,"33,177"
2026-07-07 10:06:03,KMIALLSHR,FML,Feroze1888 Mills Limited,59.32,59.88,0.56,0.94%,0.18%,1.18,"95,761",399,"23,917"
2026-07-07 10:06:03,KMIALLSHR,FNBMNC,First National Bank Modaraba,0.64,0.64,0.0,0.00%,0.00%,0.0,0,25,16
2026-07-07 10:06:03,ALLSHR,FNEL,First National Equities Limited,1.24,1.25,0.01,0.81%,0.02%,0.14,"9,425,057","2,673","3,341"
2026-07-07 10:06:03,KMIALLSHR,FPJM,First Punjab Modaraba,8.37,9.37,1.0,11.95%,0.00%,0.18,"1,948,193",34,319
2026-07-07 10:06:03,KMIALLSHR,FPRM,First Paramount Modaraba,14.82,14.80,-0.02,-0.13%,0.00%,0.0,"30,978",14,204
2026-07-07 10:06:03,KMIALLSHR,FRCL,Frontier Ceramics Limited,115.09,110.00,-5.09,-4.42%,0.03%,-1.02,"8,310",38,"4,166"
2026-07-07 10:06:03,KMIALLSHR,FRSM,Faran Sugar Mills Limited,50.68,49.89,-0.79,-1.56%,0.01%,-0.16,"27,337",40,"1,971"
2026-07-07 10:06:03,KMIALLSHR,FTMM,First Treet Manufacturing Modaraba,17.73,17.99,0.26,1.47%,0.03%,0.27,"3,102",196,"3,519"
2026-07-07 10:06:03,KMIALLSHR,FTSM,First Tri-Star Modaraba,36.24,36.00,-0.24,-0.66%,0.01%,-0.03,"17,703",21,762
2026-07-07 10:06:03,KMIALLSHR,FZCM,Fazal Cloth Mills Limited,262.08,274.75,12.67,4.83%,0.06%,2.01,"5,235",30,"8,243"
2026-07-07 10:06:03,KMIALLSHR,GADT,Gadoon Textile Mills Limited,310.19,309.00,-1.19,-0.38%,0.06%,-0.18,"9,242",28,"8,661"
2026-07-07 10:06:03,JSMFI,GAL,Ghandhara Automobiles Limited,591.76,579.99,-11.77,-1.99%,8.11%,-77.02,"607,642",33,"19,137"
2026-07-07 10:06:03,KMIALLSHR,GATI,Gatron (Industries) Limited,89.02,89.79,0.77,0.87%,0.07%,0.44,"36,850",109,"9,763"
2026-07-07 10:06:03,ACI,GATM,Gul Ahmed Textile Mills Limited,30.71,30.38,-0.33,-1.07%,0.94%,-2.58,"582,273",239,"7,247"
2026-07-07 10:06:03,KMIALLSHR,GCIL,Ghani Chemical Industries Limited,39.50,38.30,-1.2,-3.04%,0.16%,-3.61,"12,786,412",570,"21,848"
2026-07-07 10:06:03,KMIALLSHR,GCWL,Ghani Chemworld Limited,17.66,17.95,0.29,1.64%,0.03%,0.38,"2,592,733",250,"4,490"
2026-07-07 10:06:03,KMIALLSHR,GDL,Ghani Dairies Limited,20.47,20.19,-0.28,-1.37%,0.06%,-0.63,"1,179,218",429,"8,666"
2026-07-07 10:06:03,KMIALLSHR,GEMBCEM,Burj Clean Energy Modaraba(GEM),12.65,11.40,-1.25,-9.88%,0.01%,-0.66,1,100,"1,140"
2026-07-07 10:06:03,KMIALLSHR,GEMMEL,Mughal Energy Limited(GEM),24.73,24.75,0.02,0.08%,0.04%,0.02,2,194,"4,804"
2026-07-07 10:06:03,KMIALLSHR,GEMPACRA,The Pakistan Credit Rating Agency Ltd,44.02,44.02,-4.89,-10.00%,0.02%,0.0,0,75,"3,281"
2026-07-07 10:06:03,KMIALLSHR,GEMPAPL,Pak Agro Packaging Limited(GEM),12.02,12.00,-0.02,-0.17%,0.00%,0.0,"10,000",20,240
2026-07-07 10:06:03,KMIALLSHR,GFIL,Ghazi Fabrics International Limited,31.48,31.99,0.51,1.62%,0.01%,0.09,"40,990",33,"1,044"
2026-07-07 10:06:03,KMIALLSHR,GGGL,Ghani Global Glass Limited,9.92,9.74,-0.18,-1.81%,0.02%,-0.23,"1,261,221",240,"2,338"
2026-07-07 10:06:03,KMIALLSHR,GGL,Ghani Global Holdings Limited,26.43,26.40,-0.03,-0.11%,0.07%,-0.06,"4,002,666",354,"9,349"
2026-07-07 10:06:03,KMIALLSHR,GHGLXD,Ghani Glass Limited,41.48,40.80,-0.68,-1.64%,0.30%,-3.59,"466,578","1,000","40,788"
2026-07-07 10:06:03,KMIALLSHR,GHNI,Ghandhara Industries Limited,"1,024.04","1,037.00",12.96,1.27%,0.33%,2.91,"370,698",43,"44,185"
2026-07-07 10:06:03,KMIALLSHR,GIL,Good Luck Industries Ltd.,"1,926.12","1,000.00",50.0,5.26%,0.00%,0.0,0,0,300
2026-07-07 10:06:03,MII30,GLAXO,GlaxoSmithKline Pakistan Limited,385.60,386.00,0.4,0.10%,0.81%,0.2,"480,677",64,"24,586"
2026-07-07 10:06:03,KMIALLSHR,GOC,GOC (Pak) Limited.,111.94,113.00,1.06,0.95%,0.01%,0.04,75,7,830
2026-07-07 10:06:03,ALLSHR,GRR,Globe Residency REIT,22.91,22.56,-0.35,-1.53%,0.02%,-0.26,"3,921,958",140,"3,158"
